Census Tract,Loan Amount
21111011711,215000
21111000300,95000
21111011406,195000
21111010902,55000
21111012103,85000
21111010702,25000
21111010008,275000
21111010008,275000
21111012601,45000
21111010702,25000
21111011003,55000
21111009600,105000
21111011003,175000
21111007800,25000
21111011907,115000
21111009000,155000
21111002700,45000
21111002700,95000
21111011711,65000
21111004900,55000
21111012703,75000
21111012106,75000
21111012002,65000
21111012703,85000
21111002700,135000
21111008200,95000
21111011604,225000
21111003600,105000
21111011112,105000
21111011302,105000
21111010705,105000
21111011110,125000
21111010902,205000
21111011109,185000
21111012604,85000
21111012406,135000
21111012407,135000
21111011905,125000
21111012406,155000
21111010405,155000
21111000400,135000
21111012802,135000
21111012202,75000
21111007100,95000
21111010314,495000
21111011905,145000
21111011712,155000
21111001800,35000
21111012701,15000
21111012701,15000
21111012502,105000
21111003600,145000
21111011112,195000
21111012502,85000
21111012407,125000
21111012601,125000
21111011508,155000
21111012103,125000
21111011508,215000
21111012301,125000
21111011906,125000
21111007100,155000
21111006400,105000
21111012702,55000
21111012503,105000
21111011710,115000
21111011905,145000
21111010902,165000
21111012103,135000
21111012409,125000
21111009300,175000
21111012104,145000
21111011509,165000
21111009000,95000
21111011515,215000
21111012003,235000
21111011405,155000
21111012204,215000
21111000400,135000
21111011710,185000
21111011200,105000
21111011005,145000
21111012106,135000
21111009700,145000
21111012302,125000
21111011517,155000
21111011406,125000
21111012202,185000
21111011114,75000
21111012801,115000
21111010311,125000
21111008100,95000
21111011706,65000
21111012406,85000
21111011508,185000
21111011519,135000
21111011513,205000
21111011519,225000
21111012601,155000
21111011515,235000
21111006900,175000
21111012604,35000
21111012503,15000
21111010403,15000
21111011603,85000
21111010313,155000
21111011506,185000
21111011508,185000
21111012301,115000
21111011508,245000
21111012203,155000
21111007602,135000
21111011505,225000
21111011110,115000
21111010311,145000
21111012301,75000
21111011800,105000
21111012411,145000
21111010901,165000
21111002300,25000
21111012106,15000
21111003900,35000
21111003900,105000
21111004500,145000
21111010008,195000
21111008200,165000
21111011907,85000
21111012601,115000
21111006900,85000
21111008900,215000
21111012302,185000
21111012202,115000
21111012502,105000
21111010402,325000
21111010311,105000
21111012104,135000
21111004500,195000
21111003900,125000
21111012301,205000
21111012703,105000
21111004301,5000
21111004301,145000
21111009600,125000
21111012408,135000
21111011110,155000
21111012409,135000
21111011708,125000
21111008100,135000
21111012203,205000
21111010311,85000
21111012802,135000
21111010317,225000
21111012204,205000
21111011505,165000
21111012407,135000
21111009300,175000
21111010001,275000
21111012203,105000
21111012106,125000
21111011508,195000
21111012407,95000
21111008200,65000
21111001100,115000
21111004000,105000
21111012105,105000
21111006500,125000
21111010307,235000
21111007100,205000
21111012601,145000
21111000900,125000
21111010402,195000
21111011403,135000
21111007000,155000
21111011110,145000
21111006500,185000
21111012703,145000
21111012406,115000
21111011712,145000
21111001100,115000
21111006400,265000
21111009000,135000
21111012106,145000
21111009700,275000
21111011505,155000
21111011800,195000
21111011907,195000
21111011708,145000
21111001700,115000
21111000900,145000
21111011112,215000
21111012106,145000
21111012106,185000
21111004500,125000
21111012701,185000
21111012106,185000
21111011003,135000
21111012203,165000
21111003900,65000
21111012103,185000
21111011713,455000
21111012411,175000
21111011711,115000
21111009400,155000
21111011302,95000
21111012301,115000
21111008700,145000
21111006800,115000
21111005600,135000
21111011906,25000
21111012204,105000
21111003600,75000
21111012103,215000
21111012411,25000
21111004400,85000
21111012104,135000
21111007501,35000
21111009800,25000
21111004100,55000
21111011517,185000
21111011506,105000
21111004000,25000
21111012106,165000
21111001800,105000
21111009103,105000
21111000600,105000
21111013100,305000
21111012411,165000
21111011004,125000
21111011404,195000
21111010004,85000
21111010800,5000
21111003900,5000
21111009300,125000
21111012604,145000
21111009400,155000
21111011711,155000
21111011005,175000
21111011106,145000
21111009106,135000
21111012409,65000
21111011907,125000
21111004301,55000
21111012411,125000
21111009000,75000
21111011405,155000
21111010104,225000
21111011706,125000
21111011907,125000
21111011905,145000
21111012001,85000
21111012406,5000
21111012409,125000
21111011005,95000
21111010402,115000
21111011003,105000
21111012410,195000
21111011707,65000
21111010104,165000
21111012406,125000
21111011604,115000
21111011710,355000
21111012406,135000
21111009600,125000
21111012106,5000
21111004400,165000
21111011905,5000
21111012410,135000
21111009000,135000
21111008900,165000
21111011706,145000
21111011515,225000
21111011005,145000
21111006200,115000
21111011112,205000
21111012407,185000
21111012107,135000
21111011106,215000
21111000800,55000
21111012411,65000
21111012002,125000
21111012603,115000
21111011707,25000
21111010004,185000
21111004600,95000
21111004600,95000
21111011003,215000
21111011711,105000
21111004100,115000
21111010008,195000
21111011114,135000
21111011405,165000
21111011114,235000
21111011003,165000
21111012002,225000
21111003600,105000
21111012408,195000
21111011003,215000
21111011404,95000
21111002700,105000
21111012702,155000
21111012302,165000
21111011907,165000
21111012601,135000
21111012502,185000
21111003800,45000
21111012601,65000
21111007100,145000
21111012409,125000
21111006300,65000
21111011005,75000
21111001200,125000
21111011517,95000
21111012702,135000
21111010312,135000
21111004100,75000
21111011113,255000
21111012503,25000
21111004500,125000
21111003800,25000
21111010102,65000
21111003900,15000
21111011515,125000
21111011707,95000
21111010705,55000
21111009400,185000
21111004301,145000
21111011406,195000
21111011003,125000
21111012003,15000
21111012107,25000
21111012104,25000
21111012003,25000
21111012409,145000
21111010405,225000
21111012104,135000
21111011711,165000
21111012411,185000
21111012202,165000
21111012002,65000
21111011506,125000
21111007900,135000
21111012603,5000
21111012603,155000
21111011601,135000
21111012107,105000
21111010901,95000
21111008100,155000
21111009600,145000
21111012408,155000
21111011905,125000
21111008500,175000
21111011005,115000
21111004301,145000
21111011603,155000
21111012302,85000
21111012502,75000
21111002300,25000
21111009300,25000
21111010309,265000
21111001700,95000
21111011708,85000
21111009000,65000
21111009400,145000
21111012502,85000
21111012604,85000
21111011514,75000
21111011707,45000
21111011708,205000
21111011905,85000
21111002400,85000
21111012410,165000
21111012701,105000
21111012104,125000
21111010800,175000
21111002400,85000
21111011706,165000
21111012603,115000
21111001200,135000
21111011708,235000
21111012601,145000
21111000700,105000
21111009600,155000
21111012407,85000
21111010005,105000
21111012106,175000
21111012701,125000
21111003800,95000
21111009400,165000
21111012601,155000
21111011505,95000
21111012107,115000
21111009106,165000
21111012409,105000
21111009103,125000
21111007602,145000
21111011506,75000
21111012203,105000
21111011713,125000
21111011905,125000
21111011515,165000
21111010307,185000
21111011905,105000
21111000200,65000
21111003600,115000
21111012502,95000
21111006800,105000
21111007100,135000
21111011905,125000
21111007602,105000
21111011800,105000
21111009000,115000
21111012604,135000
21111011706,215000
21111010312,185000
21111012406,165000
21111004302,65000
21111011506,115000
21111011506,115000
21111012106,105000
21111011505,65000
21111006900,65000
21111011110,85000
21111009105,105000
21111011711,245000
21111010007,235000
21111011800,105000
21111004400,105000
21111011003,165000
21111012501,205000
21111004600,125000
21111009900,175000
21111012302,355000
21111012003,155000
21111003500,55000
21111011200,105000
21111012801,155000
21111010311,55000
21111011003,175000
21111012501,155000
21111009106,105000
21111005600,95000
21111011603,205000
21111010004,85000
21111012407,145000
21111011114,205000
21111010901,255000
21111011508,225000
21111010901,215000
21111012601,185000
21111009000,225000
21111007602,125000
21111010001,185000
21111011519,175000
21111011505,135000
21111012107,165000
21111012601,85000
21111000900,105000
21111012105,125000
21111004400,125000
21111009103,55000
21111009103,65000
21111012107,15000
21111009900,115000
21111009900,25000
21111006800,45000
21111010313,505000
21111012601,75000
21111011505,105000
21111011713,75000
21111010102,255000
21111011520,95000
21111012302,145000
21111012107,35000
21111012107,135000
21111005600,75000
21111012603,45000
21111011403,55000
21111010901,75000
21111011200,115000
21111011005,35000
21111010500,135000
21111004500,25000
21111011519,135000
21111012104,145000
21111001000,135000
21111011505,175000
21111011505,175000
21111011516,145000
21111010902,105000
21111012604,155000
21111011505,125000
21111005000,175000
21111008100,165000
21111004400,155000
21111012604,165000
21111012604,165000
21111011711,135000
21111012104,135000
21111012411,115000
21111011505,155000
21111011907,195000
21111011514,215000
21111012502,115000
21111008700,205000
21111004000,85000
21111012203,105000
21111006600,65000
21111008400,105000
21111002100,25000
21111010311,185000
21111012105,105000
21111009900,175000
21111010004,155000
21111012202,165000
21111011708,125000
21111008100,135000
21111012103,85000
21111009000,215000
21111011200,85000
21111009000,15000
21111011907,175000
21111011907,5000
21111011706,185000
21111011706,5000
21111011709,215000
21111012202,105000
21111011712,135000
21111011404,185000
21111008400,125000
21111011404,5000
21111012604,105000
21111011513,5000
21111011004,145000
21111011907,215000
21111011907,15000
21111011004,5000
21111004301,95000
21111009105,195000
21111012301,215000
21111009105,15000
21111012301,15000
21111011505,195000
21111011505,15000
21111011706,215000
21111010103,185000
21111010103,15000
21111011706,15000
21111012001,145000
21111011404,195000
21111011404,15000
21111012502,185000
21111012502,15000
21111012601,195000
21111012601,15000
21111012410,15000
21111011905,205000
21111011800,165000
21111011905,15000
21111008100,145000
21111008100,15000
21111011907,195000
21111010001,125000
21111012409,95000
21111010902,75000
21111010102,335000
21111001600,115000
21111012502,135000
21111011907,245000
21111012003,15000
21111012003,25000
21111012107,25000
21111012701,45000
21111012003,65000
21111012107,25000
21111012003,55000
21111012107,15000
21111012107,135000
21111010311,235000
21111010006,85000
21111011712,125000
21111010706,135000
21111011114,115000
21111012601,75000
21111012106,115000
21111004400,105000
21111011713,145000
21111012302,145000
21111011906,95000
21111012105,45000
21111012410,155000
21111012703,35000
21111011907,175000
21111002700,95000
21111010405,225000
21111011712,185000
21111009000,125000
21111012501,205000
21111012106,195000
21111012203,195000
21111004500,165000
21111003900,75000
21111012003,85000
21111000400,25000
21111012202,175000
21111011711,205000
21111012802,195000
21111000900,195000
21111009400,175000
21111011005,165000
21111011711,95000
21111011907,195000
21111007502,745000
21111012301,175000
21111010402,165000
21111010309,115000
21111011404,105000
21111009000,165000
21111003800,45000
21111011513,165000
21111012703,115000
21111010902,185000
21111010005,175000
21111012411,175000
21111004301,85000
21111001700,65000
21111010001,155000
21111012604,55000
21111007501,445000
21111004600,105000
21111004600,105000
21111004600,105000
21111008700,85000
21111009000,155000
21111011002,45000
21111004500,65000
21111011516,65000
21111012406,15000
21111002700,95000
21111002700,95000
21111011708,65000
21111011711,65000
21111012105,145000
21111000300,75000
21111012408,115000
21111010902,125000
21111012411,115000
21111012703,175000
21111012203,125000
21111011106,105000
21111011517,145000
21111004500,145000
21111010901,95000
21111011003,65000
21111009400,135000
21111012301,145000
21111010006,135000
21111012105,125000
21111011711,215000
21111011302,195000
21111000800,115000
21111007100,155000
21111007100,125000
21111011505,175000
21111009400,155000
21111004400,185000
